step	tag	value
107	train/lr	0.00030000
107	train/batch_acc	0.55172414
107	train/batch_box_iou	0.00985596
107	train/batch_cls_loss	0.42278111
107	train/batch_box_loss	0.02654765
108	train/loss_step	2.50712919
108	train/lr	0.00030000
108	train/batch_acc	0.36111111
108	train/batch_box_iou	0.04908171
108	train/batch_cls_loss	0.49576154
108	train/batch_box_loss	0.02190619
109	train/loss_step	2.42867208
109	train/lr	0.00030000
109	train/batch_acc	0.35294118
109	train/batch_box_iou	0.02825523
109	train/batch_cls_loss	0.33360985
109	train/batch_box_loss	0.03031455
110	train/loss_step	2.54523230
110	train/lr	0.00030000
110	train/batch_acc	0.52000000
110	train/batch_box_iou	0.01489199
110	train/batch_cls_loss	0.44929370
110	train/batch_box_loss	0.02514451
111	train/loss_step	2.70141387
111	train/lr	0.00030000
111	train/batch_acc	0.05263158
111	train/batch_box_iou	0.01527389
111	train/batch_cls_loss	0.54362732
111	train/batch_box_loss	0.03766685
112	train/loss_step	2.48777366
112	train/lr	0.00030000
112	train/batch_acc	0.30769231
112	train/batch_box_iou	0.01719241
112	train/batch_cls_loss	0.38631457
112	train/batch_box_loss	0.02716877
113	train/loss_step	2.63749218
113	train/lr	0.00030000
113	train/batch_acc	0.38709677
113	train/batch_box_iou	0.02582060
113	train/batch_cls_loss	0.56478649
113	train/batch_box_loss	0.02486940
114	train/loss_step	2.39145947
114	train/lr	0.00030000
114	train/batch_acc	0.50000000
114	train/batch_box_iou	0.03654671
114	train/batch_cls_loss	0.37445068
114	train/batch_box_loss	0.01802042
115	train/loss_step	2.44501185
115	train/lr	0.00030000
115	train/batch_acc	0.37500000
115	train/batch_box_iou	0.01902595
115	train/batch_cls_loss	0.36448985
115	train/batch_box_loss	0.02371476
116	train/loss_step	2.35368490
116	train/lr	0.00030000
116	train/batch_acc	0.59259259
116	train/batch_box_iou	0.07583468
116	train/batch_cls_loss	0.39902869
116	train/batch_box_loss	0.02126510
117	train/loss_step	2.33957219
117	train/lr	0.00030000
117	train/batch_acc	0.28571429
117	train/batch_box_iou	0.06434973
117	train/batch_cls_loss	0.34684706
117	train/batch_box_loss	0.02428490
118	train/loss_step	2.27805066
118	train/lr	0.00030000
118	train/batch_acc	0.50000000
118	train/batch_box_iou	0.05527154
118	train/batch_cls_loss	0.30312788
118	train/batch_box_loss	0.01709317
119	train/loss_step	2.48078489
119	train/lr	0.00030000
119	train/batch_acc	0.68750000
119	train/batch_box_iou	0.04856988
119	train/batch_cls_loss	0.44650269
119	train/batch_box_loss	0.02628436
120	train/loss_step	2.33831048
120	train/lr	0.00030000
120	train/batch_acc	0.68421053
120	train/batch_box_iou	0.02921617
120	train/batch_cls_loss	0.30072764
120	train/batch_box_loss	0.01920302
1	train/loss_epoch	2.71058673
1	train/epoch_acc	0.45039422
1	train/epoch_box_iou	0.02640574
1	val/loss	2.50496999
1	val/acc	0.50650821
1	val/box_iou	0.04268183
1	val/mAP	0.00004966
1	val/mAP50_95	0.00000779
1	val/precision	0.00147330
1	val/recall	0.00258065
1	train/early_stop_map50	0.00004966
121	train/loss_step	2.60124445
121	train/lr	0.00030000
121	train/batch_acc	0.51724138
121	train/batch_box_iou	0.01092363
121	train/batch_cls_loss	0.46266240
121	train/batch_box_loss	0.03208583
122	train/loss_step	2.75282478
122	train/lr	0.00030000
122	train/batch_acc	0.11111111
122	train/batch_box_iou	0.04722517
122	train/batch_cls_loss	0.69750547
122	train/batch_box_loss	0.02995392
123	train/loss_step	2.61975551
123	train/lr	0.00030000
123	train/batch_acc	0.43243243
123	train/batch_box_iou	0.08031248
123	train/batch_cls_loss	0.66847444
123	train/batch_box_loss	0.02238121
124	train/loss_step	2.54874706
124	train/lr	0.00030000
124	train/batch_acc	0.65714286
124	train/batch_box_iou	0.03300219
124	train/batch_cls_loss	0.47328898
124	train/batch_box_loss	0.02829252
125	train/loss_step	2.36145616
125	train/lr	0.00030000
125	train/batch_acc	0.66666667
125	train/batch_box_iou	0.03241534
125	train/batch_cls_loss	0.28605872
125	train/batch_box_loss	0.02804561
126	train/loss_step	2.28172040
126	train/lr	0.00030000
126	train/batch_acc	0.63636364
126	train/batch_box_iou	0.01712019
126	train/batch_cls_loss	0.22668813
126	train/batch_box_loss	0.01785451
127	train/loss_step	2.33843589
127	train/lr	0.00030000
127	train/batch_acc	0.81818182
127	train/batch_box_iou	0.03806186
127	train/batch_cls_loss	0.28158015
127	train/batch_box_loss	0.02659588
128	train/loss_step	2.60966969
128	train/lr	0.00030000
128	train/batch_acc	0.50000000
128	train/batch_box_iou	0.04581816
128	train/batch_cls_loss	0.58227706
128	train/batch_box_loss	0.02380576
129	train/loss_step	2.21447968
129	train/lr	0.00030000
129	train/batch_acc	0.70000000
129	train/batch_box_iou	0.06364989
129	train/batch_cls_loss	0.25579023
129	train/batch_box_loss	0.01719786
130	train/loss_step	2.35189271
130	train/lr	0.00030000
130	train/batch_acc	0.41666667
130	train/batch_box_iou	0.02380450
130	train/batch_cls_loss	0.31225356
130	train/batch_box_loss	0.01744962
131	train/loss_step	2.74812412
131	train/lr	0.00030000
131	train/batch_acc	0.22857143
131	train/batch_box_iou	0.02422819
131	train/batch_cls_loss	0.67460048
131	train/batch_box_loss	0.02439602
132	train/loss_step	2.59543562
132	train/lr	0.00030000
132	train/batch_acc	0.24000000
132	train/batch_box_iou	0.02445396
132	train/batch_cls_loss	0.49096578
132	train/batch_box_loss	0.03067554
133	train/loss_step	2.37129211
133	train/lr	0.00030000
133	train/batch_acc	0.33333333
133	train/batch_box_iou	0.02371565
133	train/batch_cls_loss	0.32837954
133	train/batch_box_loss	0.01806881
134	train/loss_step	2.71454239
134	train/lr	0.00030000
134	train/batch_acc	0.43589744
134	train/batch_box_iou	0.02844857
134	train/batch_cls_loss	0.65746248
134	train/batch_box_loss	0.02279541
135	train/loss_step	2.75409698
135	train/lr	0.00030000
135	train/batch_acc	0.22857143
135	train/batch_box_iou	0.00927601
135	train/batch_cls_loss	0.58640778
135	train/batch_box_loss	0.03724824
136	train/loss_step	2.22904801
136	train/lr	0.00030000
136	train/batch_acc	0.53846154
136	train/batch_box_iou	0.06389338
136	train/batch_cls_loss	0.25776988
